date,Region,District,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price
3/15/2010,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7500
3/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Maize (white),KG,actual,Retail,SOS,8000
3/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20400
3/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,6000
3/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,milk and dairy,"Milk (cow, fresh)",L,actual,Retail,SOS,14000
3/15/2010,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Maize (white),KG,actual,Retail,SOS,18000
3/15/2010,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20000
3/15/2010,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,18000
3/15/2010,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Maize (white),KG,actual,Retail,SOS,7025
3/15/2010,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20333
3/15/2010,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,5167
3/15/2010,Bay,Diinsoor,Dinsoor,2.41,42.98,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,5050
3/15/2010,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Maize (white),KG,actual,Retail,SOS,9000
3/15/2010,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20000
3/15/2010,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7750
3/15/2010,Juba Dhexe,Bu'aale,Buale,1.08,42.58,cereals and tubers,Maize (white),KG,actual,Retail,SOS,8450
3/15/2010,Juba Dhexe,Bu'aale,Buale,1.08,42.58,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,21000
3/15/2010,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,cereals and tubers,Maize (white),KG,actual,Retail,SOS,7650
3/15/2010,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,19500
3/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Maize (white),KG,actual,Retail,SOS,12000
3/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,22000
3/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,9333
3/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,"meat, fish and eggs",Livestock (Goat),Unit,actual,Retail,SOS,1200000
3/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,"meat, fish and eggs",Meat (camel),Unit,actual,Retail,SOS,15000000
3/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,milk and dairy,Milk (camel),L,actual,Retail,SOS,43000
3/15/2010,Shabelle Hoose,Marka,Marka (Shabelle Hoose),1.71,44.76,cereals and tubers,Maize (white),KG,actual,Retail,SOS,7660
3/15/2010,Shabelle Hoose,Marka,Marka (Shabelle Hoose),1.71,44.76,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,19115
3/15/2010,Shabelle Hoose,Marka,Marka (Shabelle Hoose),1.71,44.76,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,8104
3/15/2010,Shabelle Hoose,Qoryooley,Qorioley,1.78,44.53,cereals and tubers,Maize (white),KG,actual,Retail,SOS,7500
3/15/2010,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,22000
3/15/2010,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,16667
3/15/2010,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,20500
3/15/2010,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Maize (white),KG,actual,Retail,SOS,3000
3/15/2010,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,4500
3/15/2010,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2500
4/15/2010,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Maize (white),KG,actual,Retail,SOS,3000
4/15/2010,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,4500
4/15/2010,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,1850
4/15/2010,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Maize (white),KG,actual,Retail,SOS,10500
4/15/2010,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,21500
4/15/2010,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7500
4/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Maize (white),KG,actual,Retail,SOS,8000
4/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20000
4/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7000
4/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,milk and dairy,"Milk (cow, fresh)",L,actual,Retail,SOS,12000
4/15/2010,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Maize (white),KG,actual,Retail,SOS,16500
4/15/2010,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,18500
4/15/2010,Bari,Bossaso,Bossaso,11.26,49.18,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,17000
4/15/2010,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Maize (white),KG,actual,Retail,SOS,10125
4/15/2010,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,23000
4/15/2010,Bay,Baydhaba,Baidoa,3.117180109,43.64690018,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,5575
4/15/2010,Bay,Diinsoor,Dinsoor,2.41,42.98,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,6000
4/15/2010,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Maize (white),KG,actual,Retail,SOS,9000
4/15/2010,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20000
4/15/2010,Hiraan,Belet Weyne,Beletweyne,4.73582983,45.20360947,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,8000
4/15/2010,Juba Dhexe,Bu'aale,Buale,1.08,42.58,cereals and tubers,Maize (white),KG,actual,Retail,SOS,8250
4/15/2010,Juba Dhexe,Bu'aale,Buale,1.08,42.58,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,22500
4/15/2010,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,cereals and tubers,Maize (white),KG,actual,Retail,SOS,7250
4/15/2010,Juba Hoose,Kismaayo,Kismayo,-0.360289991,42.54626083,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,17000
4/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Maize (white),KG,actual,Retail,SOS,12500
4/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,22000
4/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,10500
4/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,"meat, fish and eggs",Livestock (Goat),Unit,actual,Retail,SOS,1240000
4/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,"meat, fish and eggs",Meat (camel),Unit,actual,Retail,SOS,11000000
4/15/2010,Mudug,Gaalkacyo,Gaalkacyo,6.772749,47.424278,milk and dairy,Milk (camel),L,actual,Retail,SOS,39800
4/15/2010,Shabelle Hoose,Marka,Marka (Shabelle Hoose),1.71,44.76,cereals and tubers,Maize (white),KG,actual,Retail,SOS,8083
4/15/2010,Shabelle Hoose,Marka,Marka (Shabelle Hoose),1.71,44.76,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,17750
4/15/2010,Shabelle Hoose,Marka,Marka (Shabelle Hoose),1.71,44.76,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7500
4/15/2010,Shabelle Hoose,Qoryooley,Qorioley,1.78,44.53,cereals and tubers,Maize (white),KG,actual,Retail,SOS,7188
4/15/2010,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,22500
4/15/2010,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,20500
4/15/2010,Sool,Laas Caanood,Laas Caanood,8.48,47.36,cereals and tubers,Sorghum (white),KG,actual,Retail,SOS,19500
4/15/2010,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Maize (white),KG,actual,Retail,SOS,3000
4/15/2010,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,4500
4/15/2010,Woqooyi Galbeed,Hargeysa,Hargeysa,9.559749603,44.06678009,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2500
5/15/2010,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Maize (white),KG,actual,Retail,SOS,2500
5/15/2010,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,4500
5/15/2010,Awdal,Borama,Borama,9.938690186,43.18392181,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,2500
5/15/2010,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Maize (white),KG,actual,Retail,SOS,10500
5/15/2010,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20000
5/15/2010,Bakool,Xudur,Xudur,4.123030186,43.89012146,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7500
5/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Maize (white),KG,actual,Retail,SOS,7000
5/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,20800
5/15/2010,Banadir,Banadir,Bakaara,2.048031,45.32,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,6000
